date.difference,mag.dist,date.diff,Hydrogenoanaerobacterium,Granulicatella,Coprococcus,Phascolarctobacterium,Victivallis,Dorea,Desulfosporosinus,Ruminococcus,Peptostreptococcus,Sarcina,Marvinbryantia,Subdoligranulum,Akkermansia,Veillonella,Campylobacter,Tetragenococcus,Dialister,Pantoea,Pseudomonas,Enterorhabdus,Christensenella,Collinsella,Candidatus.Arthromitus,Bacillus,Gemella,Parabacteroides,Faecalibacterium,Anaerotruncus,Streptococcus,Alistipes,Anaerostipes,Anaerosporobacter,Clostridium,Butyricimonas,Coprobacillus,Holdemania,Alkalispirillum,Macellibacteroides,Propionispora,Enterobacter,Peptococcus,Finegoldia,Escherichia,Klebsiella,Oscillibacter,Halorhodospira,Lactobacillus,Serratia,Shigella,Bilophila,Pseudobutyrivibrio,Blautia,Morganella,Providencia,Salmonella,Eubacterium,Sutterella,Peptoniphilus,Adlercreutzia,Corynebacterium,Parvimonas,Parasutterella,Tatumella,Bacteroides,Butyrivibrio,Flavonifractor,Barnesiella,Desulfovibrio,Prevotella,Roseburia,Lachnospira,Thalassospira,Pectobacterium,Acetitomaculum,Odoribacter,Mannheimia,Gordonibacter,Leuconostoc,Paludibacter,Sporobacter,Aquisalimonas,Aggregatibacter,Sporomusa,Moryella,Actinomyces,Gardnerella,Eikenella,Oribacterium,Erysipelatoclostridium,Varibaculum,Oscillospira,Actinobacillus,Bifidobacterium,Haemophilus,Anaerofilum,Paenibacillus,Fusobacterium,Megasphaera,Herbaspirillum,Papillibacter,Johnsonella,Thiothrix,Enorma,Porphyromonas,Dysgonomonas,Olsenella,Flavobacterium,Enterococcus,Cronobacter,Intestinimonas,Pediococcus,Shuttleworthia,Alicyclobacillus,Robinsoniella,Erwinia,Citrobacter,Chromobacterium,Plesiomonas,Aeromonas,Anaerococcus,Candidatus.Armantifilum,Flexibacter,Devosia,Chryseobacterium,Planifilum,Turicibacter,Anaeroplasma,Natranaerovirga,Howardella,Brevundimonas,Cellvibrio,Lonsdalea,Rahnella,Hafnia,Yersinia,Francisella,Methylobacter,Rhodobacter,Dechloromarinus,Ewingella,Thermus,Nitrosomonas,image_paths
310,0.562341,2013-08-10 - 2014-06-16,4.5e-05,0.0,0.006375,0.001797,0.000147,0.001027,0.0,0.15506,0.000146,0.001013,0.000717,0.00613,0.005309,6.2e-05,0.0,0.0,0.007295,0.000259,1e-05,3.1e-05,0.000567,0.001844,0.0,8e-06,0.00015,0.003036,0.059235,0.000576,0.000893,0.001263,0.011768,0.000299,0.000715,0.000136,0.0,8.4e-05,2e-05,0.0,0.0,1.5e-05,9e-06,2e-06,1.3e-05,0.0,0.002954,1.5e-05,0.002809,0.004403,6.5e-05,0.000863,0.012194,0.050266,0.0,0.0,0.000248,0.038017,0.000141,0.0,0.000279,2.4e-05,1.8e-05,0.00095,0.0,0.018539,0.039694,9e-06,0.005159,0.002167,0.000175,0.029885,0.023431,0.000885,8.3e-05,0.000688,0.000148,1.6e-05,5.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.8e-05,2.9e-05,9.5e-05,0.0,7.7e-05,8.6e-05,0.0,0.001671,4.5e-05,0.000714,5.3e-05,3.2e-05,8e-06,3.3e-05,0.0,0.000494,2.7e-05,0.0,0.0,0.0,8e-06,0.0,0.0,0.0,0.000245,0.058139,1.2e-05,0.000122,7.2e-05,0.0,8e-06,0.0,0.0,0.0,0.0,0.0,1.6e-05,0.0,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5e-05,0.0,0.0,8e-06,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,./imgs/2013-08-10 - 2014-06-16.png
366,0.620921,2013-08-10 - 2014-08-11,0.0,0.0,0.008434,0.014266,0.000207,0.004802,0.0,0.069694,2.2e-05,0.00711,0.000209,0.000588,0.000757,8e-06,0.0,0.000252,0.00418,0.002993,0.0,0.000211,0.000707,0.001802,0.0,8e-06,0.001449,0.017842,0.192573,0.000433,0.003265,0.003611,0.016305,1.6e-05,0.003942,0.005477,0.0,0.000134,0.0,0.0,0.0,0.0,0.000199,0.000244,9.8e-05,0.0,0.003318,0.0,0.003119,0.004448,6.5e-05,0.002367,0.013834,0.00336,0.000168,0.0,0.001415,0.005104,7.6e-05,0.0,0.001117,4.9e-05,0.00317,0.000626,0.0,0.011898,0.041961,6.1e-05,0.003661,0.008857,5.2e-05,0.014626,0.01006,0.001227,0.004927,0.000497,0.001609,0.003687,6.5e-05,0.0,0.000673,0.0,0.0,0.0,0.0,9.8e-05,4.9e-05,0.0,0.0,7.7e-05,0.000126,0.0,0.001691,4.5e-05,0.000724,5.3e-05,8e-06,8e-06,0.002071,0.0,0.000614,3.3e-05,0.0,0.0,0.0,8e-06,0.0,0.0,0.000168,0.0,0.106559,8e-06,0.000122,8e-06,0.0,8e-06,0.0,2e-05,0.0,0.0,0.0,0.000152,0.0,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016,0.0,0.0,0.0,0.0,0.0,0.0,0.000168,./imgs/2013-08-10 - 2014-08-11.png
377,0.575348,2013-08-10 - 2014-08-22,4.3e-05,0.0,0.002417,0.007403,0.000126,0.003576,2.9e-05,0.079888,0.000146,0.00053,0.000102,0.000698,0.012319,0.000195,0.0,0.0,0.007179,0.000159,0.0,1.2e-05,0.000649,0.000407,0.0,8e-06,0.00015,0.030887,0.194761,0.000699,0.000475,0.008534,0.006644,0.000114,0.004884,0.006793,0.0,0.000105,0.0,0.0,2.9e-05,0.0,0.000199,8e-06,2.6e-05,0.0,0.003438,0.0,0.003119,0.003855,6.5e-05,0.001087,0.001923,0.062329,0.0,0.0,0.00021,0.008564,0.000244,0.0,0.000648,4.9e-05,2.8e-05,0.000597,0.0,0.000727,0.037282,3.2e-05,0.003086,0.007243,0.000169,0.000474,0.008284,0.022198,0.005612,0.000368,0.003117,1.6e-05,6.5e-05,0.0,2.9e-05,0.0,0.0,0.0,0.0,9.8e-05,2.3e-05,0.000275,0.0,7.7e-05,0.000126,0.0,0.001691,4.5e-05,0.000478,5.3e-05,8e-06,8e-06,4e-06,0.0,0.000614,3.3e-05,0.0,0.0,0.0,2.1e-05,4.3e-05,0.0,0.0,2.9e-05,0.026371,8e-06,0.000122,8e-06,0.0,8e-06,7.2e-05,2e-05,0.0,0.0,0.0,1.6e-05,2.9e-05,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,./imgs/2013-08-10 - 2014-08-22.png
380,0.439847,2013-08-10 - 2014-08-25,0.0,0.0,0.003842,0.019728,0.000207,0.00087,0.0,0.033142,0.001263,0.000727,8.7e-05,0.002558,0.0118,8e-06,0.0,0.0,0.00748,0.016854,0.000119,4.1e-05,0.000707,0.002754,0.0,8e-06,9e-05,0.016872,0.063926,0.00038,0.000745,0.011104,0.024169,1.6e-05,0.001553,0.000818,6e-05,9.4e-05,0.0,0.0,0.000119,0.005417,0.000159,8e-06,3.8e-05,6e-05,0.003655,7.9e-05,0.003119,0.004408,2.5e-05,0.002405,0.019242,0.081682,6e-05,0.0,0.000169,0.006792,0.004042,0.0,0.000554,4.9e-05,2.8e-05,0.001517,0.0,0.013507,0.036992,6.1e-05,0.000456,0.002206,0.000285,0.002567,0.008909,0.00153,0.003404,0.000151,0.002109,1.6e-05,6.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.8e-05,7e-05,0.0,0.0,7.7e-05,0.000126,0.0,0.001691,3.4e-05,0.000724,5.3e-05,8e-06,8e-06,3.3e-05,0.000159,0.000554,3.3e-05,0.0,0.0,0.0,8e-06,0.0,0.0,7.9e-05,0.000139,0.007729,8e-06,0.000122,8e-06,0.0,8e-06,0.0,2e-05,0.0,4e-05,0.0,1.6e-05,0.0,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9e-05,0.0,0.0,0.0,0.0,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,./imgs/2013-08-10 - 2014-08-25.png
414,0.380605,2013-08-10 - 2014-09-28,0.0,0.0,0.002236,0.001125,0.00016,0.007691,0.0,0.056187,0.000146,0.000276,8.8e-05,0.002313,0.000244,0.000197,2.9e-05,0.0,0.008078,0.000254,0.000252,4.1e-05,0.000684,0.001759,8.2e-05,8e-06,0.00015,0.004431,0.031357,0.001891,7.2e-05,0.00086,0.0235,0.000242,0.00416,0.002488,0.0,0.000134,0.0,0.0,6.5e-05,5.3e-05,0.000199,8e-06,0.001404,0.0,0.003461,0.0,0.00228,0.002623,0.000469,0.000988,0.002405,0.065366,0.00804,5.9e-05,0.000471,0.003462,0.002104,0.0,0.00015,4.9e-05,2.8e-05,0.000859,0.0,0.00058,0.041673,6.1e-05,0.004914,0.000898,0.001681,0.00522,0.009487,0.001581,0.030986,0.00018,0.000432,4e-06,6.5e-05,0.0,3.5e-05,0.0,0.0,0.0,0.0,7.2e-05,1.4e-05,0.0,0.0,5.4e-05,0.000126,0.0,0.001691,4.5e-05,0.000724,5.3e-05,4e-06,3.9e-05,3.3e-05,0.0,0.000602,2.1e-05,1.2e-05,0.0,0.000264,1e-05,7.6e-05,1.8e-05,0.0,0.0,0.032653,8e-06,0.000122,5.1e-05,0.0,4e-06,0.000123,6.2e-05,0.000135,0.0,0.0,1.6e-05,1.2e-05,8e-06,2.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.7e-05,0.0,0.0,0.0,0.0,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,./imgs/2013-08-10 - 2014-09-28.png
463,0.522883,2013-08-10 - 2014-11-16,0.0,0.0,0.001368,0.001061,0.000207,0.003491,0.0,0.055013,0.000201,0.00015,3e-06,0.000211,0.000156,4.2e-05,1.4e-05,0.0,0.005082,0.000275,0.000149,2.7e-05,0.000636,0.001282,7.8e-05,6e-06,5.1e-05,0.016523,0.159669,0.00219,0.000122,0.006379,0.013251,0.00014,0.004824,0.004148,0.0,0.000134,0.0,0.0,0.0,8.5e-05,0.000185,8e-06,0.000327,0.0,0.003308,0.0,0.003091,0.003832,9.1e-05,9.5e-05,0.006868,0.040358,0.003347,0.000142,0.00056,0.007022,0.00028,0.0,0.000526,4.9e-05,1.4e-05,0.000449,0.0,0.000326,0.021648,6.1e-05,0.003029,0.006048,0.001428,0.025033,0.006413,0.004001,0.028242,0.000254,0.000526,1.6e-05,6.5e-05,0.0,1.4e-05,0.0,0.0,0.0,0.0,7.7e-05,1.4e-05,0.0,0.0,7.7e-05,0.000126,1.4e-05,0.001691,3.1e-05,0.00066,3.9e-05,8e-06,8e-06,0.000101,6.4e-05,0.000614,3.3e-05,0.0,0.0,0.000134,4.2e-05,0.000163,1.4e-05,0.0,0.0,0.0654,8e-06,0.000122,6e-06,0.0,0.000134,5e-05,2.2e-05,0.0,0.0,0.0,1.6e-05,2.1e-05,6e-06,1.4e-05,1.4e-05,0.008528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,./imgs/2013-08-10 - 2014-11-16.png
469,0.577071,2013-08-10 - 2014-11-22,0.0,0.0,0.01838,8e-06,0.000207,0.003358,8e-05,0.077148,0.000119,3.6e-05,0.000439,0.01687,8.5e-05,0.000191,0.0,0.0,0.008403,0.000289,0.0,4.1e-05,0.000707,0.001452,0.0,8e-06,0.00015,0.01115,0.008183,0.002285,0.002431,0.002966,0.009982,0.000542,0.035693,0.001283,0.0,0.000134,0.0,0.0,0.0,0.0,0.000199,0.002024,9.8e-05,0.0,0.003655,0.0,0.000449,0.004448,6.5e-05,0.001504,0.051355,0.055832,0.0,0.0,0.000268,0.004764,0.002665,6.6e-05,3.4e-05,0.002435,2.8e-05,0.000467,0.0,0.002486,0.043857,6.1e-05,0.002192,0.00017,0.000245,0.074703,0.001498,0.001887,0.000207,0.000165,0.00035,1.6e-05,6.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.5e-05,4.9e-05,0.0,0.0,7.7e-05,9.9e-05,0.0,0.001691,6.1e-05,0.00164,5.3e-05,8e-06,5.8e-05,3.3e-05,0.0,0.000614,3.3e-05,0.0,0.0,0.000306,8e-06,0.0,2.7e-05,0.0,0.0,0.106519,8e-06,0.000122,8e-06,0.0,4.5e-05,0.0,2e-05,0.0,0.0,0.0,1.6e-05,0.0,8e-06,0.0,2.7e-05,0.0,0.001076,0.002577,0.000239,0.000638,8e-05,0.0,0.0,0.0,0.0,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,./imgs/2013-08-10 - 2014-11-22.png
484,0.498371,2013-08-10 - 2014-12-07,0.0,0.0,0.000851,0.000973,0.000207,0.002067,2.3e-05,0.040606,0.000146,0.000792,8.3e-05,0.003661,6.2e-05,0.000257,0.0,4.6e-05,0.008814,0.000289,0.000265,5.1e-05,0.000626,0.002461,4.6e-05,9.6e-05,0.00015,0.013729,0.047681,0.001222,1.4e-05,0.001563,0.020713,0.000641,0.0012,0.001998,0.0,9.9e-05,0.0,0.0,5.8e-05,0.0,0.000141,8e-06,7.5e-05,0.0,0.002802,0.0,0.003073,0.004425,7e-06,0.000443,0.005178,0.071342,0.022638,0.005201,0.000268,0.001689,0.006698,0.0,0.000608,2.6e-05,2.8e-05,0.00333,0.0,0.0191,0.035813,0.000158,0.004736,0.002295,0.000234,0.020723,0.021282,0.004306,0.000161,0.001768,0.000175,1.6e-05,6.5e-05,0.0,4.6e-05,2.3e-05,0.0,0.0,0.0,7.5e-05,4.9e-05,0.0,0.0,7.7e-05,0.000126,0.0,0.001668,4.5e-05,0.000724,5.3e-05,1.5e-05,1.5e-05,3.3e-05,0.0,0.000533,2.5e-05,3.5e-05,0.0,0.000115,8e-06,0.000127,0.0,0.0,0.0,0.103814,8e-06,0.000122,8e-06,0.0,8e-06,4.6e-05,2e-05,0.0,0.0,0.0,1.6e-05,0.0,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6e-05,0.0,0.0,0.0,8e-06,0.0,0.0,2.3e-05,0.00015,0.0,0.0,0.0,./imgs/2013-08-10 - 2014-12-07.png
494,0.53446,2013-08-10 - 2014-12-17,0.0,1e-05,0.002238,0.000138,0.000207,0.002866,7.4e-05,0.073201,0.000136,0.000686,0.000254,0.00635,0.000495,0.000267,0.000177,0.0,0.00543,0.000289,0.003221,3.1e-05,0.000486,0.002203,3.4e-05,8e-06,0.00013,0.00476,0.050693,0.001337,0.004117,0.00198,0.016808,4.8e-05,0.005325,0.000457,0.0,0.000134,0.0,0.0,1e-05,0.0,0.00011,8e-06,9.8e-05,0.0,0.003212,0.0,0.001668,0.004448,6.5e-05,0.000152,0.026816,0.072462,0.022325,0.006098,0.000268,0.016426,0.006478,0.0,0.00048,4.9e-05,2.8e-05,0.003446,0.0,0.001114,0.043027,6.1e-05,0.004873,0.00277,0.000566,0.008295,0.005485,0.007682,0.000163,0.000921,3.4e-05,1.6e-05,4.5e-05,0.0,3.4e-05,0.0,0.0,0.0,0.0,8.8e-05,4.9e-05,0.0,0.0,6.2e-05,0.000126,0.0,0.001691,2.5e-05,0.00066,5.3e-05,8e-06,2e-06,2.3e-05,1e-05,0.000422,3.3e-05,1e-05,0.0,4.4e-05,4.6e-05,6.4e-05,0.0,0.0,0.0,0.106485,8e-06,0.000122,8e-06,0.0,2e-06,0.0,2e-05,4.4e-05,0.0,0.0,1.6e-05,0.0,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,./imgs/2013-08-10 - 2014-12-17.png
514,0.613707,2013-08-10 - 2015-01-06,5e-05,0.0,0.003999,0.000121,0.000192,0.008444,0.000143,0.064237,0.000222,0.000534,0.000212,0.001354,0.011447,2.7e-05,0.0,0.0,0.008504,8.7e-05,5.4e-05,4.1e-05,0.000653,0.002728,8e-06,6.6e-05,0.000121,0.022625,0.045838,0.001116,0.000502,0.006215,0.029312,0.00077,0.000524,0.00174,0.0,0.000126,0.0,8e-06,5.4e-05,0.028335,0.000184,8e-06,1.8e-05,0.001243,0.003543,0.0,0.003061,0.004262,3.4e-05,0.0003,0.016007,0.103649,0.008856,0.001115,0.000805,0.003139,0.005394,8e-06,0.000466,3e-05,1.3e-05,0.000865,8.5e-05,0.035272,0.04282,3e-05,0.000317,0.004215,0.001976,0.005029,0.006071,0.013951,0.000544,0.000244,0.000197,4.6e-05,5.7e-05,0.0,1.2e-05,0.0,0.0,0.0,0.0,5.5e-05,4.1e-05,1.5e-05,0.0,6.2e-05,0.000126,4.6e-05,0.001676,3.7e-05,0.000724,4.5e-05,4e-06,0.000189,3.3e-05,1.2e-05,0.000599,2.5e-05,0.0,0.0,0.0,0.0,7.4e-05,0.0,0.0,0.0,0.103403,8e-06,0.000107,0.000116,0.000592,0.000112,1.9e-05,0.000189,3.5e-05,8e-06,0.000778,4.2e-05,0.000244,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,./imgs/2013-08-10 - 2015-01-06.png
522,0.905388,2013-08-10 - 2015-01-14,0.000269,0.000152,0.003658,0.000342,3.1e-05,0.010006,9.4e-05,0.058677,0.000498,0.002527,0.000242,0.000604,0.007293,1.5e-05,2.3e-05,0.000937,0.005081,0.013822,5.9e-05,1.8e-05,0.000684,0.002629,2.3e-05,3.9e-05,0.000459,0.045353,0.183801,0.000847,0.000779,0.00752,0.030308,0.000417,0.094755,0.005183,0.000375,0.000111,0.000176,0.000187,2.3e-05,0.001534,9.4e-05,2.7e-05,5.1e-05,2.3e-05,0.003585,0.000105,0.002264,0.004261,3e-05,0.000627,0.006166,0.111048,0.004918,0.005235,1.3e-05,0.023989,4.5e-05,2.3e-05,9e-06,2.6e-05,7e-06,0.000509,8.2e-05,0.076521,0.04207,4.4e-05,0.007864,0.008804,0.000347,0.001413,0.006931,0.001173,0.006655,0.000261,0.000212,1.6e-05,6.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.8e-05,4.9e-05,0.0,0.0,7.7e-05,0.000126,0.0,0.001691,4.5e-05,0.000724,5.3e-05,8e-06,8e-06,3.3e-05,0.0,0.000614,3.3e-05,0.0,0.0,0.0,8e-06,0.0,0.0,0.0,0.0,0.106559,8e-06,0.000122,8e-06,0.0,8e-06,0.0,2e-05,0.0,0.0,0.0,1.6e-05,0.0,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,./imgs/2013-08-10 - 2015-01-14.png
533,0.719151,2013-08-10 - 2015-01-25,0.000104,0.0,0.005847,0.001009,0.000207,0.02615,5.2e-05,0.14071,1.6e-05,0.000618,0.001565,0.000262,0.065609,8e-06,0.0,0.0,0.006308,0.000289,0.0,0.000167,0.000655,0.001055,0.000208,9.6e-05,0.00015,0.0068,0.18497,0.001184,0.000891,0.010484,0.032509,1.6e-05,0.003602,1.8e-05,0.0,0.000134,0.0,0.0,5.2e-05,0.0,0.000147,8e-06,9.8e-05,0.0,0.003655,0.0,0.001044,0.004448,6.5e-05,8.3e-05,0.008837,0.009278,0.0,0.0,0.000268,0.001664,0.000244,0.0,0.001734,4.9e-05,2.8e-05,0.000626,0.0,0.021401,0.041347,6.1e-05,0.003643,0.004892,5.1e-05,0.00517,0.005558,0.001497,0.000207,0.000226,9.8e-05,1.6e-05,6.5e-05,0.0,5.2e-05,0.0,0.0,0.0,0.0,4.6e-05,3e-06,0.0,0.0,2.5e-05,0.000126,0.0,0.001691,4.5e-05,0.000646,5.3e-05,8e-06,8e-06,3.3e-05,5.2e-05,0.000614,1.9e-05,7.8e-05,0.000104,0.00026,9.6e-05,7.8e-05,0.000104,0.0,0.0,0.106559,8e-06,0.000122,8e-06,0.0,8e-06,0.0,2e-05,0.0,0.0,0.0,1.6e-05,0.0,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,./imgs/2013-08-10 - 2015-01-25.png
547,0.448515,2013-08-10 - 2015-02-08,0.0,0.0,0.00022,0.000297,0.000166,0.011912,0.0,0.094361,8.4e-05,7.8e-05,0.003307,0.00592,0.003624,7.4e-05,0.0,0.0,0.00537,0.000289,4.1e-05,4.1e-05,0.000666,0.000358,0.0,8e-06,0.00015,0.006267,0.030314,0.001836,0.004497,0.001027,0.001433,1.6e-05,0.003648,9.2e-05,0.0,0.000134,0.0,0.0,0.0,0.0,0.000199,8e-06,9.8e-05,0.0,0.003614,0.0,0.000687,0.004448,6.5e-05,0.000762,0.017798,0.021517,6.2e-05,0.0,0.000268,0.000277,0.000395,0.0,0.000227,4.9e-05,1.3e-05,0.000446,0.0,0.022257,0.039178,6.1e-05,0.002664,0.002466,0.000457,0.032335,0.008831,0.001495,0.000166,5.4e-05,0.000604,1.6e-05,2.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.8e-05,3.3e-05,0.0,0.0,3.6e-05,8.5e-05,0.0,0.001691,4.5e-05,0.000229,5.3e-05,8e-06,8e-06,3.3e-05,0.0,0.000614,3.3e-05,0.0,0.0,0.000247,8e-06,0.0,4.1e-05,0.0,0.0,0.106559,3.3e-05,0.000122,8e-06,0.0,8e-06,0.0,2e-05,0.0,0.0,0.0,1.6e-05,0.000515,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1e-05,0.000144,0.0,0.0,0.0,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,./imgs/2013-08-10 - 2015-02-08.png
562,0.670807,2013-08-10 - 2015-02-23,0.0,0.0,0.001347,0.006008,0.000207,0.006317,0.000109,0.202349,0.000146,0.000529,0.000189,0.001877,4.6e-05,8e-06,0.0,0.0,0.010391,0.000289,0.000239,4.1e-05,0.000707,0.002936,0.0,8e-06,0.00015,0.000386,0.041239,0.002145,0.000943,0.001436,0.017449,0.000942,0.003903,0.001326,0.0,0.000134,0.0,0.0,0.0,0.0,0.000199,8e-06,9.8e-05,0.0,0.003481,0.0,0.001704,0.004404,6.5e-05,0.001199,0.012929,0.095926,0.016584,0.002568,0.000268,0.012922,0.002411,0.0,2.6e-05,4.9e-05,2.8e-05,0.002203,0.0,0.017126,0.039066,6.1e-05,0.005443,2e-06,0.000237,0.030762,0.003563,0.001495,0.000163,0.000819,0.000683,1.6e-05,6.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.8e-05,5e-06,0.0,0.0,3.3e-05,0.000126,0.0,0.001691,4.5e-05,0.000724,5.3e-05,8e-06,0.000231,3.3e-05,0.0,0.000614,3.3e-05,0.0,0.0,0.0,8e-06,0.0,0.0,0.0,0.0,0.106494,8e-06,0.000122,8e-06,0.0,8e-06,0.0,2e-05,0.0,0.0,0.0,1.6e-05,0.0,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-06,0.0,0.0,4.4e-05,0.0,0.0,0.0,0.0,./imgs/2013-08-10 - 2015-02-23.png
21,0.387435,2013-09-03 - 2013-09-24,0.0,0.0,0.000828,0.001296,2.1e-05,0.003229,3.2e-05,0.01745,4.3e-05,0.000158,9e-05,0.002016,9.8e-05,0.000142,0.0,0.0,0.00305,0.024692,6.8e-05,0.0,0.00013,0.001339,0.0,1.6e-05,7.6e-05,0.008339,0.041318,0.000128,0.001964,0.001739,0.00144,0.0,0.002448,0.000373,0.0,2e-05,0.0,0.0,0.0,0.000149,0.000109,0.0,0.000168,1.9e-05,0.001384,0.0,0.011561,0.005181,2.8e-05,0.000456,0.005614,0.034869,0.0,0.0,9e-06,0.052007,3.6e-05,3.7e-05,5.1e-05,6.9e-05,0.0,0.00021,9e-06,0.034762,0.043132,4.5e-05,0.00027,0.000534,5e-06,0.015629,0.027339,0.025452,0.000177,0.000299,0.000123,3.7e-05,0.0,0.0,0.0,6.4e-05,0.0,0.0,0.0,5e-06,2.1e-05,0.000216,0.0,1.2e-05,8.7e-05,0.0,9.8e-05,5e-05,0.000416,0.0,9e-06,3.2e-05,2e-06,1.4e-05,6e-05,4.9e-05,0.0,0.0,0.0,9e-06,0.0,0.0,1.1e-05,3.7e-05,0.013703,1.4e-05,2e-06,0.0,0.0,0.0,0.0,1.1e-05,2.8e-05,0.0,0.0,4.2e-05,0.0,0.0,0.0,0.000111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9e-05,0.0,0.0,./imgs/2013-09-03 - 2013-09-24.png
54,0.528254,2013-09-03 - 2013-10-27,0.0,0.0,0.005062,0.000128,0.000238,0.006702,0.0,0.025441,0.013179,0.000165,0.000361,0.000367,0.000146,0.000197,8e-06,0.0,0.001409,5.2e-05,0.000106,8e-06,0.000102,0.004497,0.0,1.2e-05,0.004716,0.003373,0.029882,0.000257,0.000617,0.001853,0.011459,0.0,0.00035,0.00045,2.1e-05,5.9e-05,0.0,0.0,0.0,5.3e-05,5.9e-05,2.5e-05,2.6e-05,0.000976,0.000754,1.2e-05,0.011913,0.091476,3.9e-05,0.001502,0.027449,0.007881,3.7e-05,0.0,6.7e-05,0.04781,0.000135,0.00263,5.2e-05,1.1e-05,0.000263,5.7e-05,9e-06,0.013021,0.003632,0.000149,0.007989,0.000472,3e-06,0.034443,0.010741,0.015543,0.000192,0.000315,0.000252,3.3e-05,7.4e-05,0.0,0.0,0.000114,2.5e-05,0.0,0.0,1.2e-05,7.8e-05,0.000248,2.5e-05,1e-06,3e-06,0.000859,0.001774,4.6e-05,9.3e-05,8e-06,0.000122,5e-06,0.000143,7.2e-05,0.000221,1e-06,1.2e-05,2.9e-05,1.6e-05,2.4e-05,0.0,0.0,0.0,1.6e-05,0.130068,1.9e-05,0.000232,8e-06,0.0,0.0,0.0,2.9e-05,2e-05,0.0,0.0,0.002481,0.0,8e-06,0.0,0.000111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9e-05,0.0,0.0,./imgs/2013-09-03 - 2013-10-27.png
