date.difference,mag.dist,date.diff,Hydrogenoanaerobacterium,Granulicatella,Coprococcus,Phascolarctobacterium,Victivallis,Dorea,Desulfosporosinus,Ruminococcus,Peptostreptococcus,Sarcina,Marvinbryantia,Subdoligranulum,Akkermansia,Veillonella,Campylobacter,Tetragenococcus,Dialister,Pantoea,Pseudomonas,Enterorhabdus,Christensenella,Collinsella,Candidatus.Arthromitus,Bacillus,Gemella,Parabacteroides,Faecalibacterium,Anaerotruncus,Streptococcus,Alistipes,Anaerostipes,Anaerosporobacter,Clostridium,Butyricimonas,Coprobacillus,Holdemania,Alkalispirillum,Macellibacteroides,Propionispora,Enterobacter,Peptococcus,Finegoldia,Escherichia,Klebsiella,Oscillibacter,Halorhodospira,Lactobacillus,Serratia,Shigella,Bilophila,Pseudobutyrivibrio,Blautia,Morganella,Providencia,Salmonella,Eubacterium,Sutterella,Peptoniphilus,Adlercreutzia,Corynebacterium,Parvimonas,Parasutterella,Tatumella,Bacteroides,Butyrivibrio,Flavonifractor,Barnesiella,Desulfovibrio,Prevotella,Roseburia,Lachnospira,Thalassospira,Pectobacterium,Acetitomaculum,Odoribacter,Mannheimia,Gordonibacter,Leuconostoc,Paludibacter,Sporobacter,Aquisalimonas,Aggregatibacter,Sporomusa,Moryella,Actinomyces,Gardnerella,Eikenella,Oribacterium,Erysipelatoclostridium,Varibaculum,Oscillospira,Actinobacillus,Bifidobacterium,Haemophilus,Anaerofilum,Paenibacillus,Fusobacterium,Megasphaera,Herbaspirillum,Papillibacter,Johnsonella,Thiothrix,Enorma,Porphyromonas,Dysgonomonas,Olsenella,Flavobacterium,Enterococcus,Cronobacter,Intestinimonas,Pediococcus,Shuttleworthia,Alicyclobacillus,Robinsoniella,Erwinia,Citrobacter,Chromobacterium,Plesiomonas,Aeromonas,Anaerococcus,Candidatus.Armantifilum,Flexibacter,Devosia,Chryseobacterium,Planifilum,Turicibacter,Anaeroplasma,Natranaerovirga,Howardella,Brevundimonas,Cellvibrio,Lonsdalea,Rahnella,Hafnia,Yersinia,Francisella,Methylobacter,Rhodobacter,Dechloromarinus,Ewingella,Thermus,Nitrosomonas
126,0.536348,2012-04-03 - 2012-08-07,5.95238095238095e-07,0,8.34126984126983e-06,1.27063492063492e-05,0,1.9e-05,0,4.26904761904762e-05,1.58730158730159e-06,1.70634920634921e-06,5.03968253968254e-06,7.16507936507936e-05,0.000190634920634921,2.1484126984127e-05,0,0,0.000158404761904762,9.52380952380952e-07,0,0,2.77777777777778e-07,2.30793650793651e-05,0,7.93650793650794e-08,1.30952380952381e-06,6.56507936507937e-05,0.000386174603174603,9.61904761904762e-05,2.45714285714286e-05,5.31746031746032e-05,0.000183690476190476,5.14285714285714e-06,6.21666666666667e-05,1.21111111111111e-05,7.93650793650794e-08,0,0,7.93650793650794e-08,3.17460317460317e-07,2.38095238095238e-07,0,0,6.34920634920635e-07,0,1.62698412698413e-06,0,3.01587301587302e-06,2e-05,6.74603174603175e-07,0,1.05873015873016e-05,8.06666666666666e-05,0,2.38095238095238e-07,1.11111111111111e-06,0.000450571428571429,1.66666666666667e-06,9.52380952380952e-07,3.97619047619048e-06,0,7.93650793650794e-08,1.02380952380952e-06,1.19047619047619e-07,6.73412698412698e-05,7.56190476190476e-05,7.93650793650794e-08,5.25396825396826e-06,3.21428571428571e-05,0,3.71349206349206e-05,3.16349206349206e-05,0,9.03333333333333e-05,7.23809523809524e-06,8.53968253968254e-06,0,9.52380952380952e-07,0,1.58730158730159e-07,0,0,0,1.19047619047619e-07,2.14285714285714e-06,1.98412698412698e-07,0,0,7.93650793650794e-08,0,0,1.50793650793651e-06,6.34920634920635e-07,3.17460317460318e-07,3.96825396825397e-07,9.12698412698413e-07,9.52380952380952e-07,0,1.19047619047619e-07,0,5.55555555555556e-07,0,0,2.77777777777778e-07,7.93650793650794e-08,0,0,9.52380952380952e-07,0,0.00186018253968254,0,1.23015873015873e-06,0,0,3.57142857142857e-07,3.17460317460317e-07,9.52380952380952e-07,7.93650793650794e-08,0,0,1.19047619047619e-07,0,0,1.42857142857143e-06,0,0,0,0,1.19047619047619e-07,0,0,0,0,0,0,0,0,0,1.98412698412698e-07,0,0,0,0
761,0.624247,2012-04-03 - 2014-05-04,2.68068331143233e-07,5.65045992115637e-08,7.90407358738502e-06,8.3311432325887e-07,2.6281208935611e-08,4.31274638633377e-06,4.73061760840999e-08,5.62969776609724e-05,2.39053876478318e-05,9.19842312746384e-09,8.26544021024967e-07,1.75584756898817e-05,2.43153745072273e-05,5.65045992115637e-08,1.70827858081472e-08,0,1.54625492772668e-05,9.72404730617608e-08,5.25624178712221e-08,3.02233902759527e-08,1.86596583442838e-07,1.78318002628121e-06,0,0,5.91064388961892e-06,8.26544021024967e-06,3.49053876478318e-05,1.78147174770039e-05,6.57030223390306e-09,2.25716162943495e-05,2.72299605781866e-05,1.39947437582129e-06,0.000174890932982917,1.92115637319317e-06,4.45466491458607e-07,3.41655716162943e-08,3.02233902759527e-08,0,0,6.04467805519054e-08,2.6281208935611e-08,7.75295663600526e-08,8.54139290407359e-08,0,3.63994743758213e-07,0,2.8646517739816e-07,3.0473061760841e-06,9.19842312746386e-09,3.72930354796321e-06,7.97109067017083e-06,4.01484888304862e-05,4.37582128777924e-07,0,2.10249671484888e-08,1.16478318002628e-05,2.14980289093298e-06,8.93561103810775e-07,5.25624178712221e-08,6.4388961892247e-08,1.62680683311432e-06,1.06307490144547e-06,0,8.23915900131407e-06,3.78186596583443e-06,4.07358738501971e-07,2.42838370565046e-06,3.23915900131406e-06,2.50985545335085e-07,1.49250985545335e-05,7.85676741130092e-06,1.25886990801577e-06,6.32063074901445e-07,4.94086727989487e-07,1.32851511169514e-06,4.92772667542707e-07,2.75952693823916e-08,0,9.19842312746386e-09,0,0,0,0,1.95532194480946e-06,2.50985545335085e-07,0,2.11563731931669e-07,5.65045992115637e-08,1.37976346911958e-07,8.3442838370565e-07,8.67279894875164e-08,9.06701708278581e-08,9.85545335085414e-08,1.34034165571616e-07,7.35873850197109e-08,1.44546649145861e-07,9.64520367936925e-07,1.96452036793693e-06,2.72010512483574e-07,1.10381077529566e-07,0,0,0,1.77398160315375e-07,0,0,1.48488830486202e-07,0,0.000242492772667543,5.25624178712221e-08,9.46123521681997e-08,0,0,1.31406044678055e-08,0,0,5.25624178712221e-08,0,0,1.03810775295664e-06,0,0,2.36530880420499e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,0.727425,2012-04-03 - 2014-06-16,5.59701492537313e-08,0,6.82338308457712e-06,1.97139303482587e-06,7.46268656716418e-08,5.24502487562189e-06,0,0.000154716417910448,0,1.43034825870647e-07,1.46890547263682e-06,1.76542288557214e-05,2.56181592039801e-05,8.70646766169154e-08,0,0,1.43457711442786e-05,1.11940298507463e-07,1.24378109452736e-08,1.24378109452736e-08,1.74129353233831e-07,3.05597014925373e-06,0,0,0,6.74378109452736e-06,0.000128929104477612,1.72077114427861e-05,4.55597014925373e-06,2.18544776119403e-05,2.275e-05,9.49004975124378e-07,1.83694029850746e-05,2.06094527363184e-06,0,6.21890547263682e-08,2.48756218905473e-08,0,0,1.86567164179104e-08,2.36318407960199e-07,1.24378109452736e-08,1.181592039801e-07,0,8.71890547263682e-07,1.86567164179104e-08,8.70646766169154e-08,3.22139303482587e-06,0,7.9726368159204e-07,2.03967661691542e-05,5.62562189054726e-06,0,0,2.48756218905473e-08,4.02723880597015e-05,4.78855721393035e-07,1.49253731343284e-07,5.09950248756219e-08,3.10945273631841e-08,1.24378109452736e-08,1.43905472636816e-06,0,1.20858208955224e-05,4.03606965174129e-06,8.70646766169154e-08,1.74626865671642e-06,6.67910447761194e-06,1.3681592039801e-07,3.63233830845771e-05,4.03619402985075e-05,3.44776119402985e-06,3.60696517412935e-07,4.60199004975125e-08,1.11442786069652e-06,0,1.3681592039801e-07,0,0,0,0,0,0,2.48756218905473e-08,2.48756218905473e-08,1.181592039801e-07,0,0,4.97512437810945e-08,0,2.48756218905473e-08,0,2.11442786069652e-07,0,4.97512437810945e-08,1.49253731343284e-07,0,0,1.49253731343284e-07,7.46268656716418e-08,0,0,0,0,0,0,1.49253731343284e-07,3.04726368159204e-07,0.000267518656716418,2.48756218905473e-08,0,9.95024875621891e-08,0,0,0,2.48756218905473e-08,0,0,0,0,0,0,2.23880597014925e-07,0,0,0,0,0,0,0,0,1.86567164179104e-08,0,0,0,0,0,1.24378109452736e-08,0,0,0,0
860,0.643429,2012-04-03 - 2014-08-11,0,0,8.77325581395349e-06,1.26558139534884e-05,0,1.87441860465116e-06,0,4.53790697674419e-05,1.95348837209302e-07,9.31162790697674e-06,7.82558139534884e-07,2.43162790697674e-05,2.9243023255814e-05,0,0,2.93023255813953e-07,9.78953488372093e-06,3.67674418604651e-06,0,2.93023255813953e-07,0,2.80813953488372e-06,0,0,1.8593023255814e-06,3.05813953488372e-05,3.45104651162791e-05,1.72604651162791e-05,5.75581395348837e-07,1.77011627906977e-05,2.65441860465116e-05,1.25348837209302e-06,2.09255813953488e-05,8.13720930232558e-06,0,0,0,0,0,0,0,2.93023255813953e-07,2.09302325581395e-07,0,3.91860465116279e-07,0,2.7906976744186e-07,3.06395348837209e-06,0,4.50116279069767e-06,2.09755813953488e-05,4.92825581395349e-05,1.95348837209302e-07,0,1.95697674418605e-06,6.20930232558139e-07,1.95348837209302e-07,1.3953488372093e-07,1.02209302325581e-06,0,3.71860465116279e-06,4.87209302325581e-07,0,3.57674418604651e-06,1.13720930232558e-06,0,1.09302325581396e-07,1.53488372093023e-06,3.91860465116279e-07,1.62151162790698e-05,1.2093023255814e-06,3.62093023255814e-06,5.96976744186047e-06,1.7906976744186e-07,2.7406976744186e-06,4.30581395348837e-06,1.3953488372093e-07,0,7.82558139534884e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09302325581395e-07,0,0,1.3953488372093e-07,2.44651162790698e-06,0,0,1.3953488372093e-07,0,0,0,0,0,0,5.58139534883721e-08,0,0.000306401162790698,0,0,0,0,0,0,0,0,0,0,1.95348837209302e-07,0,0,2.09302325581395e-07,0,0,0,0,0,0,0,0,0,0,0,1.95348837209302e-07,0,0,0,0,0,0,1.95348837209302e-07
871,0.512968,2012-04-03 - 2014-08-22,4.93685419058553e-08,0,1.75430539609644e-06,4.61653272101033e-06,3.82319173363949e-07,7.76808266360505e-06,3.32950631458094e-08,5.65097588978186e-05,0,4.22502870264064e-07,4.15614236509759e-07,2.41354764638347e-05,1.55993111366246e-05,2.33065442020666e-07,0,0,1.31090700344432e-05,1.14810562571756e-08,0,3.32950631458094e-08,6.65901262916188e-08,2.36509758897819e-07,0,0,0,4.51722158438576e-05,3.65866819747417e-05,1.73478760045924e-05,2.63490241102181e-06,1.18254879448909e-05,1.51171067738232e-05,1.08840413318025e-06,2.17428243398393e-05,9.54535017221584e-06,0,3.32950631458094e-08,0,0,3.32950631458094e-08,0,0,0,1.23995407577497e-07,0,2.49138920780712e-07,0,2.75545350172216e-07,2.34443168771527e-06,0,2.97474167623421e-06,2.61997703788749e-06,1.90424799081516e-05,0,0,6.65901262916188e-08,3.3593570608496e-06,0,1.37772675086108e-07,4.70723306544202e-07,0,0,4.47761194029851e-07,0,9.2939150401837e-06,6.49483352468427e-06,3.32950631458094e-08,7.68082663605052e-07,3.37543053960963e-07,1.33180252583238e-07,1.32606199770379e-06,8.45005740528128e-07,2.76521239954076e-05,6.68082663605052e-06,3.24913892078071e-07,4.43742824339839e-06,0,1.37772675086108e-07,0,3.32950631458094e-08,0,0,0,0,0,8.26636050516647e-08,3.15729047072331e-07,0,0,0,0,0,0,7.57749712973594e-08,0,0,1.37772675086108e-07,3.32950631458094e-08,0,0,1.37772675086108e-07,0,0,0,3.32950631458094e-08,4.93685419058553e-08,0,1.37772675086108e-07,3.32950631458094e-08,0.000210467278989667,0,0,0,0,0,8.26636050516647e-08,0,0,0,0,0,3.32950631458094e-08,0,2.06659012629162e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,0.577783,2012-04-03 - 2014-08-25,0,0,5.41304347826087e-06,1.87025171624714e-05,0,2.65446224256293e-06,0,2.83066361556064e-06,1.61212814645309e-06,1.85926773455378e-06,4.31350114416476e-07,2.03272311212815e-05,1.61395881006865e-05,0,0,0,1.3408466819222e-05,1.94771167048055e-05,1.36155606407323e-07,0,0,2.44965675057208e-06,0,0,6.8649885583524e-08,2.89816933638444e-05,0.000113235697940503,1.60537757437071e-05,4.02173913043478e-06,8.84439359267734e-06,3.5116704805492e-05,1.23340961098398e-06,1.43032036613272e-05,2.67620137299771e-06,6.8649885583524e-08,4.5766590389016e-08,0,0,1.36155606407323e-07,6.19794050343249e-06,4.5766590389016e-08,0,1.37299771167048e-07,6.8649885583524e-08,0,9.03890160183066e-08,2.74599542334096e-07,2.96910755148741e-06,4.5766590389016e-08,4.47254004576659e-06,2.68272311212815e-05,4.11201372997712e-05,6.8649885583524e-08,0,1.13272311212815e-07,1.42219679633867e-05,4.90389016018307e-06,1.37299771167048e-07,3.61556064073227e-07,0,0,1.97254004576659e-06,0,2.55480549199085e-05,6.80434782608696e-06,0,3.7745995423341e-06,6.09954233409611e-06,0,3.7162471395881e-06,1.27002288329519e-07,4.08466819221968e-07,4.13157894736842e-06,5.720823798627e-07,3.26887871853547e-06,0,1.37299771167048e-07,0,0,0,0,0,0,0,1.36155606407323e-07,0,0,0,0,0,0,9.03890160183066e-08,2.05949656750572e-07,0,0,1.37299771167048e-07,0,1.81922196796339e-07,6.8649885583524e-08,1.37299771167048e-07,0,0,0,0,0,0,4.69107551487414e-08,1.59038901601831e-07,0.000170728832951945,0,0,0,0,0,0,0,0,4.5766590389016e-08,0,0,0,0,2.05949656750572e-07,0,0,0,0,0,0,9.03890160183066e-08,0,0,0,0,0,0,0,0,0,0,0,0
908,0.626625,2012-04-03 - 2014-09-28,0,0,3.44162995594714e-06,2.48568281938326e-06,5.17621145374449e-08,1.19834801762115e-05,0,2.81046255506608e-05,0,1.29295154185022e-06,6.07929515418502e-07,1.98359030837004e-05,2.82621145374449e-05,2.25770925110132e-07,3.19383259911894e-08,0,1.35649779735683e-05,9.36123348017621e-08,2.77533039647577e-07,0,2.53303964757709e-08,2.61233480176211e-06,9.03083700440529e-08,0,0,4.43502202643172e-06,0.000144864537444934,1.79537444933921e-05,2.97136563876652e-06,1.9795154185022e-05,3.30649779735683e-05,9.03083700440529e-07,2.00594713656388e-05,4.41519823788546e-06,0,0,0,0,7.15859030837004e-08,5.83700440528634e-08,0,0,1.45594713656388e-06,0,2.13656387665198e-07,0,6.59691629955947e-07,8.92070484581498e-07,5.88105726872247e-07,5.68281938325991e-07,7.27973568281938e-06,2.16112334801762e-05,8.85462555066079e-06,6.49779735682819e-08,8.13876651982379e-07,2.39647577092511e-06,2.58590308370044e-06,1.3215859030837e-07,9.69162995594714e-08,0,0,1.17400881057269e-06,0,9.07709251101321e-06,1.3942731277533e-06,0,1.27643171806167e-06,7.31167400881057e-06,2.16519823788546e-06,6.4988986784141e-06,5.1431718061674e-07,3.81938325991189e-06,3.43535242290749e-05,5.18722466960352e-07,1.29955947136564e-06,1.3215859030837e-08,1.3215859030837e-07,0,3.85462555066079e-08,0,0,0,0,1.87224669603524e-07,3.85462555066079e-08,0,0,2.53303964757709e-08,0,0,0,0,1.98237885462555e-07,0,1.3215859030837e-08,8.03964757709251e-08,0,0,1.3215859030837e-08,1.18942731277533e-07,1.3215859030837e-08,0,2.90748898678414e-07,1.98237885462555e-08,8.37004405286344e-08,1.98237885462555e-08,1.3215859030837e-07,0,0.000208809471365639,0,0,6.49779735682819e-08,0,1.3215859030837e-08,1.35462555066079e-07,9.03083700440529e-08,1.48678414096916e-07,0,0,0,1.3215859030837e-08,0,1.72907488986784e-07,0,0,0,0,0,0,5.17621145374449e-08,0,0,0,0,0,0,0,0,0,0,0,0
957,0.551889,2012-04-03 - 2014-11-16,0,0,2.35841170323929e-06,2.42528735632184e-06,0,3.14524555903865e-07,0,2.54388714733542e-05,3.62591431556949e-07,1.09508881922675e-06,4.87983281086729e-07,2.14576802507837e-05,2.69070010449321e-05,5.22466039707419e-08,1.46290491118077e-08,0,9.7398119122257e-06,1.10762800417973e-07,1.55694879832811e-07,1.46290491118077e-08,7.41901776384535e-08,1.98014629049112e-06,8.15047021943574e-08,1.46290491118077e-08,1.03448275862069e-07,2.61034482758621e-05,3.36990595611285e-06,1.73469174503657e-05,3.02194357366771e-06,1.30146290491118e-05,2.0662486938349e-05,9.63427377220481e-07,1.97262277951933e-05,5.92371995820272e-06,0,0,0,0,0,8.88192267502612e-08,1.46290491118077e-08,0,2.56008359456635e-07,0,3.62591431556949e-07,0,2.21525600835946e-07,2.10971786833856e-06,1.63009404388715e-07,1.67084639498433e-06,1.15705329153605e-05,5.6269592476489e-06,3.49738766980146e-06,1.48380355276907e-07,8.65203761755486e-07,1.44618599791014e-06,5.47544409613375e-07,1.25391849529781e-07,3.00940438871473e-07,0,1.46290491118077e-08,2.52873563218391e-07,0,8.87774294670847e-06,2.22476489028213e-05,0,7.58620689655172e-07,1.55590386624869e-06,1.78996865203762e-06,2.54461859979101e-05,2.72413793103448e-06,6.15256008359457e-06,2.97272727272727e-05,4.14838035527691e-07,1.3312434691745e-06,0,1.25391849529781e-07,0,1.46290491118077e-08,0,0,0,0,2.19435736677116e-08,3.65726227795193e-08,0,0,0,0,1.46290491118077e-08,0,1.46290491118077e-08,1.21212121212121e-07,1.46290491118077e-08,0,1.25391849529781e-07,1.40020898641588e-07,6.68756530825496e-08,0,1.25391849529781e-07,0,0,1.40020898641588e-07,5.22466039707419e-08,1.70323928944619e-07,1.46290491118077e-08,1.25391849529781e-07,0,0.000232336468129572,0,0,1.46290491118077e-08,0,1.48380355276907e-07,5.22466039707419e-08,4.38871473354232e-08,0,0,0,0,2.19435736677116e-08,1.46290491118077e-08,1.73458725182863e-07,1.46290491118077e-08,8.91118077324974e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,0.819181,2012-04-03 - 2014-11-22,0,0,1.81630321910696e-05,3.50363447559709e-06,0,1.74454828660438e-07,8.3073727933541e-08,4.82658359293873e-05,2.80373831775701e-08,8.95119418483904e-07,9.37694704049844e-07,3.58670820353064e-06,2.69896157840083e-05,2.06645898234683e-07,0,0,1.31277258566978e-05,1.24610591900312e-07,0,0,0,2.14434060228453e-06,0,0,0,2.79543094496366e-06,0.00017765005192108,1.733748701973e-05,3.5202492211838e-07,1.64776739356179e-05,1.71391484942887e-05,5.39979231568017e-07,2.24704049844237e-05,2.47144340602285e-07,0,0,0,0,0,0,0,2.11007268951194e-06,1.86915887850467e-07,0,0,0,2.52336448598131e-06,2.73624091381101e-06,0,0,5.76947040498442e-05,1.04766355140187e-05,0,0,0,1.08016614745587e-05,3.02076843198339e-06,5.60747663551402e-08,2.82450674974039e-07,2.57943925233645e-06,0,2.69989615784008e-07,0,6.57943925233645e-06,9.53271028037383e-07,0,1.62305295950156e-06,8.00311526479751e-06,4.15368639667705e-08,7.68660436137072e-05,7.8110072689512e-06,0,0,5.04672897196262e-07,4.13291796469367e-07,0,1.24610591900312e-07,0,0,0,0,0,0,5.50363447559709e-08,0,0,0,0,2.80373831775701e-08,0,0,1.10072689511942e-07,2.26791277258567e-06,0,0,5.60747663551402e-08,0,0,0,1.24610591900312e-07,0,0,3.17757009345794e-07,0,0,2.80373831775701e-08,1.24610591900312e-07,0,0.00027358774662513,0,0,0,0,5.50363447559709e-08,0,0,0,0,0,0,0,0,1.86915887850467e-07,2.80373831775701e-08,0,1.11734164070613e-06,2.67601246105919e-06,2.48182762201454e-07,6.6251298026999e-07,8.3073727933541e-08,0,0,0,0,0,0,0,0,0,0,0,0
978,0.726481,2012-04-03 - 2014-12-07,0,0,1.77914110429448e-06,2.46319018404908e-06,0,1.14826175869121e-06,2.35173824130879e-08,1.0161554192229e-05,0,1.0838445807771e-07,3.89570552147239e-07,1.70378323108384e-05,2.65521472392638e-05,2.70961145194274e-07,0,4.70347648261759e-08,1.33466257668712e-05,1.22699386503067e-07,2.70961145194274e-07,9.40695296523517e-08,8.28220858895706e-08,3.14314928425358e-06,4.70347648261759e-08,1.06339468302658e-07,0,2.26860940695297e-05,0.000117804703476483,1.59846625766871e-05,2.81799591002045e-06,1.7659509202454e-05,2.78486707566462e-05,4.30470347648262e-07,1.55971370143149e-05,3.59815950920245e-06,0,3.57873210633947e-08,0,0,5.93047034764826e-08,0,5.93047034764826e-08,0,1.60531697341513e-07,0,8.72188139059305e-07,0,1.98364008179959e-07,2.67075664621677e-06,5.93047034764826e-08,1.08486707566462e-06,9.59406952965235e-06,2.61748466257669e-05,2.31472392638037e-05,5.31799591002045e-06,0,7.4918200408998e-06,7.09815950920245e-06,1.22699386503067e-07,3.78323108384458e-07,2.35173824130879e-08,0,3.61656441717791e-06,0,1.05092024539877e-05,7.28629856850716e-06,2.23926380368098e-07,1.00306748466258e-06,5.359918200409e-06,5.30674846625767e-07,2.04928425357873e-05,3.09836400817996e-05,6.33231083844581e-06,4.70347648261759e-08,1.14212678936605e-06,9.43762781186094e-07,0,1.22699386503067e-07,0,4.70347648261759e-08,2.35173824130879e-08,0,0,0,2.35173824130879e-08,0,0,0,0,0,0,2.35173824130879e-08,0,1.84049079754601e-07,0,2.35173824130879e-08,9.91820040899796e-08,0,0,8.28220858895706e-08,6.33946830265849e-08,3.57873210633947e-08,0,1.1758691206544e-07,0,1.29856850715746e-07,0,1.22699386503067e-07,0,0.000266625766871166,0,0,0,0,0,4.70347648261759e-08,0,0,0,0,0,0,0,1.84049079754601e-07,0,0,0,0,0,0,0,4.70347648261759e-08,0,0,0,0,0,0,2.35173824130879e-08,1.53374233128834e-07,0,0,0
988,0.726194,2012-04-03 - 2014-12-17,0,1.01214574898785e-08,3.16497975708502e-06,3.56275303643725e-06,0,3.27935222672066e-07,7.48987854251012e-08,4.30495951417004e-05,1.01214574898785e-08,2.14574898785425e-07,7.26720647773279e-07,1.41437246963563e-05,2.57196356275304e-05,2.7834008097166e-07,1.7914979757085e-07,0,9.78643724696356e-06,1.21457489878543e-07,3.26012145748988e-06,1.01214574898785e-08,2.23684210526316e-07,2.8502024291498e-06,3.4412955465587e-08,0,2.02429149797571e-08,1.33785425101215e-05,0.000113563765182186,1.59392712550607e-05,1.36336032388664e-06,1.70587044534413e-05,2.36143724696356e-05,1.02631578947368e-06,1.96143724696356e-05,2.00202429149798e-06,0,0,0,0,1.01214574898785e-08,0,9.0080971659919e-08,0,1.82186234817814e-07,0,4.48380566801619e-07,0,1.22570850202429e-06,2.667004048583e-06,0,1.36842105263158e-06,3.13977732793522e-05,2.70435222672065e-05,2.25961538461538e-05,6.17206477732793e-06,0,1.0919028340081e-05,6.80364372469636e-06,1.21457489878543e-07,2.44939271255061e-07,0,0,3.69736842105263e-06,0,7.80161943319838e-06,8.90688259109311e-08,0,1.13157894736842e-06,4.8248987854251e-06,8.61336032388664e-07,7.70647773279352e-06,3.57793522267206e-06,9.68522267206478e-06,4.45344129554656e-08,2.73279352226721e-07,7.91497975708502e-07,0,1.01214574898785e-07,0,3.4412955465587e-08,0,0,0,0,1.01214574898785e-08,0,0,0,1.51821862348178e-08,0,0,0,2.02429149797571e-08,1.17408906882591e-07,0,0,1.11336032388664e-07,1.01214574898785e-08,1.01214574898785e-08,1.94331983805668e-07,1.21457489878543e-07,1.01214574898785e-08,0,4.45344129554656e-08,5.46558704453441e-08,6.47773279352227e-08,0,1.21457489878543e-07,0,0.000266630566801619,0,0,0,0,1.01214574898785e-08,0,0,4.45344129554656e-08,0,0,0,0,0,1.82186234817814e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,0.619747,2012-04-03 - 2012-11-06,8.06451612903226e-07,0,3.3926267281106e-05,1.04930875576037e-05,3.2258064516129e-07,2.34101382488479e-05,0,2.56359447004608e-05,6.31336405529954e-07,5.37327188940092e-06,9.92626728110599e-06,3.12442396313364e-05,6.28387096774194e-05,9.67741935483871e-07,0,0,5.85806451612903e-05,5.25345622119816e-07,1.61290322580645e-07,0,8.34101382488479e-07,1.69539170506912e-05,0,2.76497695852535e-08,4.60829493087558e-08,6.0405529953917e-05,0.000362820276497696,4.31382488479263e-05,9.46543778801843e-06,4.36267281105991e-05,5.20967741935484e-05,4.76036866359447e-06,0.000107769585253456,2.15576036866359e-05,0,6.31336405529954e-07,1.15207373271889e-07,0,0,2.76497695852535e-08,0,0,8.29493087557604e-07,0,1.49308755760369e-06,7.32718894009217e-07,5.87188940092166e-05,1.21428571428571e-05,0,3.16589861751152e-06,3.59447004608295e-06,0.000137824884792627,0,0,1.33640552995392e-07,2.92396313364055e-05,2.50691244239631e-06,5.52995391705069e-07,1.01382488479263e-06,2.76497695852535e-08,0,1.14746543778802e-06,0,0.000180635944700461,3.16635944700461e-05,0,2.41013824884793e-06,1.34746543778802e-05,5.99078341013825e-08,5.02534562211982e-05,3.22258064516129e-05,2.49216589861751e-05,6.31336405529954e-07,1.81566820276498e-06,1.62995391705069e-05,0,4.93087557603687e-07,0,0,0,0,0,0,1.15207373271889e-07,6.31336405529954e-07,6.72811059907834e-07,0,2.62672811059908e-07,1.61290322580645e-06,7.37327188940092e-08,4.60829493087558e-08,1.61290322580645e-07,3.20276497695853e-06,2.76497695852535e-08,2.07373271889401e-07,5.52995391705069e-07,1.33640552995392e-07,7.37327188940092e-08,2.48847926267281e-07,4.7926267281106e-07,4.60829493087558e-08,0,0,0,0,0,3.31797235023041e-07,6.91244239631336e-07,0.00121388479262673,0,0,0,0,0,0,0,0,1.33640552995392e-07,0,0,0,0,8.29493087557604e-07,0,0,1.61290322580645e-07,0,0,0,1.01382488479263e-07,2.76497695852535e-08,2.76497695852535e-08,1.15207373271889e-07,2.15207373271889e-05,1.24746543778802e-05,0,0,0,0,0,0,0
